,xcoord,ycoord,latitude,longitude,sale price,price per sqft,zip code
87,1011380.0,256938.0,40.871868171915516,-73.90190404365453,0,,10468
88,1011380.0,256938.0,40.871868171915516,-73.90190404365453,0,,10468
89,1011380.0,256938.0,40.871868171915516,-73.90190404365453,0,,10468
90,1011380.0,256938.0,40.871868171915516,-73.90190404365453,0,,10468
91,1011380.0,256938.0,40.871868171915516,-73.90190404365453,0,,10468
92,1011380.0,256938.0,40.871868171915516,-73.90190404365453,0,,10468
93,1011380.0,256938.0,40.871868171915516,-73.90190404365453,0,,10468
94,1011380.0,256938.0,40.871868171915516,-73.90190404365453,0,,10468
95,1010752.0,256706.0,40.87123331128337,-73.90417566571706,313381,,10463
96,1015862.0,258047.0,40.874897119533074,-73.88569292782879,143000,1.3765486171943435,10458
97,1019101.0,258059.0,40.87491786071028,-73.87398085352177,362505,,10467
98,1019101.0,258059.0,40.87491786071028,-73.87398085352177,367575,,10467
99,1019101.0,258059.0,40.87491786071028,-73.87398085352177,362505,,10467
100,1019101.0,258059.0,40.87491786071028,-73.87398085352177,367575,,10467
101,1019101.0,258059.0,40.87491786071028,-73.87398085352177,362505,,10467
102,1019101.0,258059.0,40.87491786071028,-73.87398085352177,334620,,10467
103,1019101.0,258059.0,40.87491786071028,-73.87398085352177,223080,,10467
104,1019101.0,258059.0,40.87491786071028,-73.87398085352177,353500,,10467
105,1024845.0,232443.0,40.80458494894561,-73.85336597841858,289000,,10473
106,1024845.0,232443.0,40.80458494894561,-73.85336597841858,0,,10473
107,1024845.0,232443.0,40.80458494894561,-73.85336597841858,10,,10473
108,1024845.0,232443.0,40.80458494894561,-73.85336597841858,10,,10473
109,1024845.0,232443.0,40.80458494894561,-73.85336597841858,306000,,10473
110,1024845.0,232443.0,40.80458494894561,-73.85336597841858,306000,,10473
111,1024845.0,232443.0,40.80458494894561,-73.85336597841858,0,,10473
112,1024845.0,232443.0,40.80458494894561,-73.85336597841858,320000,,10473
113,1024845.0,232443.0,40.80458494894561,-73.85336597841858,0,,10473
114,1024845.0,232443.0,40.80458494894561,-73.85336597841858,0,,10473
115,1024845.0,232443.0,40.80458494894561,-73.85336597841858,260000,,10473
116,1025122.0,233012.0,40.80614541798985,-73.85236195896496,360000,,10473
117,1025122.0,233012.0,40.80614541798985,-73.85236195896496,360000,,10473
118,1025122.0,233012.0,40.80614541798985,-73.85236195896496,380000,,10473
119,1025122.0,233012.0,40.80614541798985,-73.85236195896496,375000,,10473
120,1025122.0,233012.0,40.80614541798985,-73.85236195896496,395000,,10473
121,1025122.0,233012.0,40.80614541798985,-73.85236195896496,375000,,10473
122,1024608.0,233675.0,40.807967530198965,-73.85421464312243,354900,,10473
123,1025030.0,232676.0,40.80522361699081,-73.85269632215376,420810,,10473
124,1025030.0,232676.0,40.80522361699081,-73.85269632215376,354900,,10473
125,1025030.0,232676.0,40.80522361699081,-73.85269632215376,451230,,10473
126,1025030.0,232676.0,40.80522361699081,-73.85269632215376,443118,,10473
127,1025030.0,232676.0,40.80522361699081,-73.85269632215376,430950,,10473
128,1025030.0,232676.0,40.80522361699081,-73.85269632215376,420810,,10473
129,1025030.0,232676.0,40.80522361699081,-73.85269632215376,430950,,10473
130,1025030.0,232676.0,40.80522361699081,-73.85269632215376,420810,,10473
131,1025030.0,232676.0,40.80522361699081,-73.85269632215376,449202,,10473
132,1025030.0,232676.0,40.80522361699081,-73.85269632215376,405600,,10473
133,1025615.0,232835.0,40.80565730810834,-73.85058223593335,395460,,10473
134,1025615.0,232835.0,40.80565730810834,-73.85058223593335,385320,,10473
135,1025615.0,232835.0,40.80565730810834,-73.85058223593335,228150,,10473
136,1025615.0,232835.0,40.80565730810834,-73.85058223593335,212940,,10473
137,1025615.0,232835.0,40.80565730810834,-73.85058223593335,410670,,10473
138,1025615.0,232835.0,40.80565730810834,-73.85058223593335,385320,,10473
139,1025615.0,232835.0,40.80565730810834,-73.85058223593335,385320,,10473
140,1025615.0,232835.0,40.80565730810834,-73.85058223593335,385320,,10473
141,1025615.0,232835.0,40.80565730810834,-73.85058223593335,410670,,10473
142,1025615.0,232835.0,40.80565730810834,-73.85058223593335,405600,,10473
143,1025615.0,232835.0,40.80565730810834,-73.85058223593335,385320,,10473
144,1025615.0,232835.0,40.80565730810834,-73.85058223593335,336061,,10473
145,1025615.0,232835.0,40.80565730810834,-73.85058223593335,336061,,10473
146,1025615.0,232835.0,40.80565730810834,-73.85058223593335,385320,,10473
147,1025615.0,232835.0,40.80565730810834,-73.85058223593335,385320,,10473
148,1025615.0,232835.0,40.80565730810834,-73.85058223593335,385320,,10473
149,1025615.0,232835.0,40.80565730810834,-73.85058223593335,385320,,10473
150,1025615.0,232835.0,40.80565730810834,-73.85058223593335,405250,,10473
151,1025615.0,232835.0,40.80565730810834,-73.85058223593335,405600,,10473
152,1025615.0,232835.0,40.80565730810834,-73.85058223593335,400530,,10473
153,1025615.0,232835.0,40.80565730810834,-73.85058223593335,385320,,10473
154,1025615.0,232835.0,40.80565730810834,-73.85058223593335,385320,,10473
155,1025615.0,232835.0,40.80565730810834,-73.85058223593335,400530,,10473
156,1025615.0,232835.0,40.80565730810834,-73.85058223593335,385320,,10473
157,1025615.0,232835.0,40.80565730810834,-73.85058223593335,400530,,10473
158,1025615.0,232835.0,40.80565730810834,-73.85058223593335,395460,,10473
159,1025615.0,232835.0,40.80565730810834,-73.85058223593335,385320,,10473
160,1025615.0,232835.0,40.80565730810834,-73.85058223593335,400530,,10473
161,1025615.0,232835.0,40.80565730810834,-73.85058223593335,385320,,10473
162,1025615.0,232835.0,40.80565730810834,-73.85058223593335,410670,,10473
163,1025615.0,232835.0,40.80565730810834,-73.85058223593335,430950,,10473
164,1025615.0,232835.0,40.80565730810834,-73.85058223593335,420810,,10473
165,1025615.0,232835.0,40.80565730810834,-73.85058223593335,451230,,10473
166,1025615.0,232835.0,40.80565730810834,-73.85058223593335,410670,,10473
167,1025615.0,232835.0,40.80565730810834,-73.85058223593335,395460,,10473
168,1025615.0,232835.0,40.80565730810834,-73.85058223593335,405600,,10473
169,1025615.0,232835.0,40.80565730810834,-73.85058223593335,385320,,10473
170,1025615.0,232835.0,40.80565730810834,-73.85058223593335,410670,,10473
171,1025615.0,232835.0,40.80565730810834,-73.85058223593335,395460,,10473
172,1025615.0,232835.0,40.80565730810834,-73.85058223593335,420810,,10473
173,1025615.0,232835.0,40.80565730810834,-73.85058223593335,385320,,10473
174,1025615.0,232835.0,40.80565730810834,-73.85058223593335,385320,,10473
175,1025615.0,232835.0,40.80565730810834,-73.85058223593335,405600,,10473
176,1025615.0,232835.0,40.80565730810834,-73.85058223593335,223080,,10473
177,1025615.0,232835.0,40.80565730810834,-73.85058223593335,435670,,10473
178,1025615.0,232835.0,40.80565730810834,-73.85058223593335,451230,,10473
179,1025615.0,232835.0,40.80565730810834,-73.85058223593335,395460,,10473
180,1025615.0,232835.0,40.80565730810834,-73.85058223593335,420810,,10473
181,1025615.0,232835.0,40.80565730810834,-73.85058223593335,395460,,10473
182,1025615.0,232835.0,40.80565730810834,-73.85058223593335,430600,,10473
183,1025615.0,232835.0,40.80565730810834,-73.85058223593335,430950,,10473
184,1025615.0,232835.0,40.80565730810834,-73.85058223593335,243360,,10473
185,1025615.0,232835.0,40.80565730810834,-73.85058223593335,430950,,10473
186,1025615.0,232835.0,40.80565730810834,-73.85058223593335,243360,,10473
187,1025615.0,232835.0,40.80565730810834,-73.85058223593335,430950,,10473
188,1025615.0,232835.0,40.80565730810834,-73.85058223593335,430950,,10473
189,1025615.0,232835.0,40.80565730810834,-73.85058223593335,273780,,10473
190,1025615.0,232835.0,40.80565730810834,-73.85058223593335,253500,,10473
191,1025615.0,232835.0,40.80565730810834,-73.85058223593335,268710,,10473
192,1025615.0,232835.0,40.80565730810834,-73.85058223593335,253500,,10473
193,1025615.0,232835.0,40.80565730810834,-73.85058223593335,288990,,10473
194,1025615.0,232835.0,40.80565730810834,-73.85058223593335,329550,,10473
195,1025615.0,232835.0,40.80565730810834,-73.85058223593335,461370,,10473
196,1025615.0,232835.0,40.80565730810834,-73.85058223593335,263640,,10473
197,1025615.0,232835.0,40.80565730810834,-73.85058223593335,430950,,10473
198,1025615.0,232835.0,40.80565730810834,-73.85058223593335,451230,,10473
199,1025615.0,232835.0,40.80565730810834,-73.85058223593335,410670,,10473
200,1025615.0,232835.0,40.80565730810834,-73.85058223593335,354900,,10473
201,1025615.0,232835.0,40.80565730810834,-73.85058223593335,410670,,10473
202,1025615.0,232835.0,40.80565730810834,-73.85058223593335,410670,,10473
203,1025615.0,232835.0,40.80565730810834,-73.85058223593335,395460,,10473
204,1025615.0,232835.0,40.80565730810834,-73.85058223593335,420810,,10473
205,1025615.0,232835.0,40.80565730810834,-73.85058223593335,441090,,10473
206,1025615.0,232835.0,40.80565730810834,-73.85058223593335,395460,,10473
207,1025615.0,232835.0,40.80565730810834,-73.85058223593335,420810,,10473
208,1025615.0,232835.0,40.80565730810834,-73.85058223593335,385320,,10473
209,1025615.0,232835.0,40.80565730810834,-73.85058223593335,385320,,10473
210,1025615.0,232835.0,40.80565730810834,-73.85058223593335,385320,,10473
211,1025615.0,232835.0,40.80565730810834,-73.85058223593335,410670,,10473
212,1025615.0,232835.0,40.80565730810834,-73.85058223593335,410670,,10473
213,1025615.0,232835.0,40.80565730810834,-73.85058223593335,395460,,10473
214,1025615.0,232835.0,40.80565730810834,-73.85058223593335,385320,,10473
215,1025615.0,232835.0,40.80565730810834,-73.85058223593335,410670,,10473
216,1025615.0,232835.0,40.80565730810834,-73.85058223593335,395460,,10473
217,1025615.0,232835.0,40.80565730810834,-73.85058223593335,395460,,10473
218,1025615.0,232835.0,40.80565730810834,-73.85058223593335,430950,,10473
219,1025615.0,232835.0,40.80565730810834,-73.85058223593335,410670,,10473
220,1025615.0,232835.0,40.80565730810834,-73.85058223593335,370110,,10473
221,1025615.0,232835.0,40.80565730810834,-73.85058223593335,461370,,10473
222,1022731.0,239002.0,40.822597010861436,-73.86096438335879,195000,,10473
223,1022731.0,239002.0,40.822597010861436,-73.86096438335879,208000,,10473
224,1022731.0,239002.0,40.822597010861436,-73.86096438335879,220000,,10473
225,1022799.0,239127.0,40.82293980352857,-73.86071797500665,205000,,10473
226,1017982.0,238790.0,40.82203454359937,-73.87812402685293,211150,,10473
227,1022603.0,243188.0,40.83408692707387,-73.86140292912916,99623,,10462
228,1022603.0,243188.0,40.83408692707387,-73.86140292912916,125000,,10462
229,1022437.0,244495.0,40.83767497893842,-73.86199536491439,108000,,10462
230,1022437.0,244495.0,40.83767497893842,-73.86199536491439,102000,,10462
231,1022437.0,244495.0,40.83767497893842,-73.86199536491439,105000,,10462
232,1022437.0,244495.0,40.83767497893842,-73.86199536491439,0,,10462
233,1022437.0,244495.0,40.83767497893842,-73.86199536491439,0,,10462
234,1022437.0,244495.0,40.83767497893842,-73.86199536491439,0,,10462
235,1022437.0,244495.0,40.83767497893842,-73.86199536491439,100000,,10462
236,1022437.0,244495.0,40.83767497893842,-73.86199536491439,89000,,10462
237,1022437.0,244495.0,40.83767497893842,-73.86199536491439,70000,,10462
238,1022437.0,244495.0,40.83767497893842,-73.86199536491439,110000,,10462
239,1022437.0,244495.0,40.83767497893842,-73.86199536491439,35000,,10462
240,1022437.0,244495.0,40.83767497893842,-73.86199536491439,0,,10462
241,1022437.0,244495.0,40.83767497893842,-73.86199536491439,140000,,10462
242,1022437.0,244495.0,40.83767497893842,-73.86199536491439,105500,,10462
243,1022437.0,244495.0,40.83767497893842,-73.86199536491439,0,,10462
244,1022437.0,244495.0,40.83767497893842,-73.86199536491439,155000,,10462
245,1022437.0,244495.0,40.83767497893842,-73.86199536491439,0,,10462
246,1022437.0,244495.0,40.83767497893842,-73.86199536491439,100000,,10462
247,1022437.0,244495.0,40.83767497893842,-73.86199536491439,0,,10462
248,1022437.0,244495.0,40.83767497893842,-73.86199536491439,0,,10462
249,1022437.0,244495.0,40.83767497893842,-73.86199536491439,80000,,10462
250,1022437.0,244495.0,40.83767497893842,-73.86199536491439,104000,,10462
251,1022437.0,244495.0,40.83767497893842,-73.86199536491439,155000,,10462
252,1022437.0,244495.0,40.83767497893842,-73.86199536491439,140000,,10462
253,1022437.0,244495.0,40.83767497893842,-73.86199536491439,140000,,10462
254,1022437.0,244495.0,40.83767497893842,-73.86199536491439,110000,,10462
255,1022437.0,244495.0,40.83767497893842,-73.86199536491439,108000,,10462
256,1023285.0,243926.0,40.836109533214554,-73.85893408031387,0,,10462
257,1023285.0,243926.0,40.836109533214554,-73.85893408031387,80000,,10462
258,1023285.0,243926.0,40.836109533214554,-73.85893408031387,142000,,10462
259,1023285.0,243926.0,40.836109533214554,-73.85893408031387,80000,,10462
260,1023285.0,243926.0,40.836109533214554,-73.85893408031387,109000,,10462
261,1023285.0,243926.0,40.836109533214554,-73.85893408031387,79500,,10462
262,1023285.0,243926.0,40.836109533214554,-73.85893408031387,138000,,10462
263,1023285.0,243926.0,40.836109533214554,-73.85893408031387,107000,,10462
264,1023285.0,243926.0,40.836109533214554,-73.85893408031387,90000,,10462
265,1023285.0,243926.0,40.836109533214554,-73.85893408031387,99000,,10462
266,1023285.0,243926.0,40.836109533214554,-73.85893408031387,70700,,10462
267,1023285.0,243926.0,40.836109533214554,-73.85893408031387,0,,10462
268,1023285.0,243926.0,40.836109533214554,-73.85893408031387,0,,10462
269,1023285.0,243926.0,40.836109533214554,-73.85893408031387,139000,,10462
270,1023285.0,243926.0,40.836109533214554,-73.85893408031387,139000,,10462
271,1023285.0,243926.0,40.836109533214554,-73.85893408031387,95600,,10462
272,1023285.0,243926.0,40.836109533214554,-73.85893408031387,55000,,10462
273,1023285.0,243926.0,40.836109533214554,-73.85893408031387,95000,,10462
274,1023285.0,243926.0,40.836109533214554,-73.85893408031387,160000,,10462
275,1023285.0,243926.0,40.836109533214554,-73.85893408031387,0,,10462
276,1023285.0,243926.0,40.836109533214554,-73.85893408031387,145000,,10462
277,1023285.0,243926.0,40.836109533214554,-73.85893408031387,114000,,10462
278,1023285.0,243926.0,40.836109533214554,-73.85893408031387,120000,,10462
279,1023285.0,243926.0,40.836109533214554,-73.85893408031387,175000,,10462
280,1023285.0,243926.0,40.836109533214554,-73.85893408031387,120000,,10462
281,1023285.0,243926.0,40.836109533214554,-73.85893408031387,90000,,10462
282,1023285.0,243926.0,40.836109533214554,-73.85893408031387,90000,,10462
283,1023285.0,243926.0,40.836109533214554,-73.85893408031387,105000,,10462
284,1023285.0,243926.0,40.836109533214554,-73.85893408031387,85000,,10462
285,1023285.0,243926.0,40.836109533214554,-73.85893408031387,114000,,10462
286,1023285.0,243926.0,40.836109533214554,-73.85893408031387,163000,,10462
287,1023285.0,243926.0,40.836109533214554,-73.85893408031387,0,,10462
288,1023285.0,243926.0,40.836109533214554,-73.85893408031387,104500,,10462
289,1023285.0,243926.0,40.836109533214554,-73.85893408031387,0,,10462
290,1023285.0,243926.0,40.836109533214554,-73.85893408031387,190000,,10462
291,1023285.0,243926.0,40.836109533214554,-73.85893408031387,98000,,10462
292,1023285.0,243926.0,40.836109533214554,-73.85893408031387,75000,,10462
293,1023285.0,243926.0,40.836109533214554,-73.85893408031387,163000,,10462
294,1023285.0,243926.0,40.836109533214554,-73.85893408031387,0,,10462
295,1023285.0,243926.0,40.836109533214554,-73.85893408031387,0,,10462
296,1023285.0,243926.0,40.836109533214554,-73.85893408031387,108000,,10462
297,1023285.0,243926.0,40.836109533214554,-73.85893408031387,155000,,10462
298,1023285.0,243926.0,40.836109533214554,-73.85893408031387,105000,,10462
299,1023285.0,243926.0,40.836109533214554,-73.85893408031387,0,,10462
300,1023285.0,243926.0,40.836109533214554,-73.85893408031387,105000,,10462
301,1023950.0,244839.0,40.838612485788516,-73.85652548241585,80000,,10462
302,1023950.0,244839.0,40.838612485788516,-73.85652548241585,0,,10462
303,1023950.0,244839.0,40.838612485788516,-73.85652548241585,157000,,10462
304,1023950.0,244839.0,40.838612485788516,-73.85652548241585,110000,,10462
305,1023950.0,244839.0,40.838612485788516,-73.85652548241585,155000,,10462
306,1023950.0,244839.0,40.838612485788516,-73.85652548241585,75000,,10462
307,1023950.0,244839.0,40.838612485788516,-73.85652548241585,130000,,10462
308,1023950.0,244839.0,40.838612485788516,-73.85652548241585,130000,,10462
309,1023950.0,244839.0,40.838612485788516,-73.85652548241585,105000,,10462
310,1023950.0,244839.0,40.838612485788516,-73.85652548241585,105000,,10462
311,1023950.0,244839.0,40.838612485788516,-73.85652548241585,105000,,10462
312,1023950.0,244839.0,40.838612485788516,-73.85652548241585,108500,,10462
313,1023950.0,244839.0,40.838612485788516,-73.85652548241585,120000,,10462
314,1023950.0,244839.0,40.838612485788516,-73.85652548241585,103000,,10462
315,1023950.0,244839.0,40.838612485788516,-73.85652548241585,177000,,10462
316,1023950.0,244839.0,40.838612485788516,-73.85652548241585,55000,,10462
317,1023950.0,244839.0,40.838612485788516,-73.85652548241585,155000,,10462
318,1023950.0,244839.0,40.838612485788516,-73.85652548241585,0,,10462
319,1023950.0,244839.0,40.838612485788516,-73.85652548241585,115000,,10462
320,1023950.0,244839.0,40.838612485788516,-73.85652548241585,95000,,10462
321,1023950.0,244839.0,40.838612485788516,-73.85652548241585,100000,,10462
322,1023950.0,244839.0,40.838612485788516,-73.85652548241585,118000,,10462
323,1023950.0,244839.0,40.838612485788516,-73.85652548241585,98000,,10462
324,1023950.0,244839.0,40.838612485788516,-73.85652548241585,89000,,10462
325,1023950.0,244839.0,40.838612485788516,-73.85652548241585,170000,,10462
326,1023950.0,244839.0,40.838612485788516,-73.85652548241585,0,,10462
327,1023950.0,244839.0,40.838612485788516,-73.85652548241585,110000,,10462
328,1023950.0,244839.0,40.838612485788516,-73.85652548241585,51000,,10462
329,1023950.0,244839.0,40.838612485788516,-73.85652548241585,0,,10462
330,1023950.0,244839.0,40.838612485788516,-73.85652548241585,0,,10462
331,1023950.0,244839.0,40.838612485788516,-73.85652548241585,0,,10462
332,1023950.0,244839.0,40.838612485788516,-73.85652548241585,0,,10462
333,1023950.0,244839.0,40.838612485788516,-73.85652548241585,0,,10462
334,1023950.0,244839.0,40.838612485788516,-73.85652548241585,0,,10462
335,1023950.0,244839.0,40.838612485788516,-73.85652548241585,100000,,10462
336,1023950.0,244839.0,40.838612485788516,-73.85652548241585,100000,,10462
337,1023950.0,244839.0,40.838612485788516,-73.85652548241585,100000,,10462
338,1023950.0,244839.0,40.838612485788516,-73.85652548241585,85000,,10462
339,1023950.0,244839.0,40.838612485788516,-73.85652548241585,124000,,10462
340,1023950.0,244839.0,40.838612485788516,-73.85652548241585,71487,,10462
341,1023950.0,244839.0,40.838612485788516,-73.85652548241585,71487,,10462
342,1023950.0,244839.0,40.838612485788516,-73.85652548241585,0,,10462
343,1023950.0,244839.0,40.838612485788516,-73.85652548241585,0,,10462
344,1023950.0,244839.0,40.838612485788516,-73.85652548241585,120000,,10462
345,1023950.0,244839.0,40.838612485788516,-73.85652548241585,100500,,10462
346,1023950.0,244839.0,40.838612485788516,-73.85652548241585,133000,,10462
347,1023950.0,244839.0,40.838612485788516,-73.85652548241585,0,,10462
348,1023950.0,244839.0,40.838612485788516,-73.85652548241585,0,,10462
349,1023950.0,244839.0,40.838612485788516,-73.85652548241585,0,,10462
350,1023950.0,244839.0,40.838612485788516,-73.85652548241585,0,,10462
351,1023950.0,244839.0,40.838612485788516,-73.85652548241585,0,,10462
352,1023950.0,244839.0,40.838612485788516,-73.85652548241585,106000,,10462
353,1022709.0,245435.0,40.840253822115706,-73.86100699098854,180000,,10462
354,1022709.0,245435.0,40.840253822115706,-73.86100699098854,130000,,10462
355,1022709.0,245435.0,40.840253822115706,-73.86100699098854,103000,,10462
356,1022709.0,245435.0,40.840253822115706,-73.86100699098854,0,,10462
357,1022709.0,245435.0,40.840253822115706,-73.86100699098854,149000,,10462
358,1022709.0,245435.0,40.840253822115706,-73.86100699098854,151000,,10462
359,1022709.0,245435.0,40.840253822115706,-73.86100699098854,105000,,10462
360,1022709.0,245435.0,40.840253822115706,-73.86100699098854,0,,10462
361,1022709.0,245435.0,40.840253822115706,-73.86100699098854,0,,10462
362,1022709.0,245435.0,40.840253822115706,-73.86100699098854,121000,,10462
363,1022709.0,245435.0,40.840253822115706,-73.86100699098854,110000,,10462
364,1022709.0,245435.0,40.840253822115706,-73.86100699098854,80000,,10462
365,1022709.0,245435.0,40.840253822115706,-73.86100699098854,123000,,10462
366,1022709.0,245435.0,40.840253822115706,-73.86100699098854,106000,,10462
367,1022709.0,245435.0,40.840253822115706,-73.86100699098854,85000,,10462
368,1022709.0,245435.0,40.840253822115706,-73.86100699098854,159793,,10462
369,1022709.0,245435.0,40.840253822115706,-73.86100699098854,0,,10462
370,1022709.0,245435.0,40.840253822115706,-73.86100699098854,0,,10462
371,1022709.0,245435.0,40.840253822115706,-73.86100699098854,74529,,10462
372,1022709.0,245435.0,40.840253822115706,-73.86100699098854,74529,,10462
373,1022709.0,245435.0,40.840253822115706,-73.86100699098854,0,,10462
374,1022709.0,245435.0,40.840253822115706,-73.86100699098854,0,,10462
375,1022709.0,245435.0,40.840253822115706,-73.86100699098854,100000,,10462
376,1022709.0,245435.0,40.840253822115706,-73.86100699098854,0,,10462
377,1022709.0,245435.0,40.840253822115706,-73.86100699098854,56000,,10462
